,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
234,0 days 02:09:16.598000,ALO,14,0 days 00:01:37.640000,23.0,3.0,,,0 days 00:00:35.236000,0 days 00:00:43.520000,0 days 00:00:18.884000,0 days 02:08:14.185000,0 days 02:08:57.705000,0 days 02:09:16.589000,278.0,296.0,255.0,295.0,False,MEDIUM,10.0,True,Aston Martin,0 days 02:07:38.958000,2024-04-07 06:08:40.592,1,6.0,False,,False,True
235,0 days 02:10:54.033000,ALO,14,0 days 00:01:37.435000,24.0,3.0,,,0 days 00:00:35.253000,0 days 00:00:43.395000,0 days 00:00:18.787000,0 days 02:09:51.842000,0 days 02:10:35.237000,0 days 02:10:54.024000,,295.0,255.0,295.0,False,MEDIUM,11.0,True,Aston Martin,0 days 02:09:16.598000,2024-04-07 06:10:18.232,1,6.0,False,,False,True
236,0 days 02:12:31.456000,ALO,14,0 days 00:01:37.423000,25.0,3.0,,,0 days 00:00:35.220000,0 days 00:00:43.483000,0 days 00:00:18.720000,0 days 02:11:29.244000,0 days 02:12:12.727000,0 days 02:12:31.447000,279.0,296.0,255.0,295.0,False,MEDIUM,12.0,True,Aston Martin,0 days 02:10:54.033000,2024-04-07 06:11:55.667,1,6.0,False,,False,True
237,0 days 02:14:08.745000,ALO,14,0 days 00:01:37.289000,26.0,3.0,,,0 days 00:00:35.247000,0 days 00:00:43.325000,0 days 00:00:18.717000,0 days 02:13:06.694000,0 days 02:13:50.019000,0 days 02:14:08.736000,,297.0,255.0,296.0,False,MEDIUM,13.0,True,Aston Martin,0 days 02:12:31.456000,2024-04-07 06:13:33.090,1,6.0,False,,False,True
238,0 days 02:15:46.104000,ALO,14,0 days 00:01:37.359000,27.0,3.0,,,0 days 00:00:35.232000,0 days 00:00:43.367000,0 days 00:00:18.760000,0 days 02:14:43.968000,0 days 02:15:27.335000,0 days 02:15:46.095000,278.0,297.0,255.0,295.0,False,MEDIUM,14.0,True,Aston Martin,0 days 02:14:08.745000,2024-04-07 06:15:10.379,1,4.0,False,,False,True
239,0 days 02:17:23.445000,ALO,14,0 days 00:01:37.341000,28.0,3.0,,,0 days 00:00:35.174000,0 days 00:00:43.405000,0 days 00:00:18.762000,0 days 02:16:21.269000,0 days 02:17:04.674000,0 days 02:17:23.436000,279.0,297.0,255.0,296.0,False,MEDIUM,15.0,True,Aston Martin,0 days 02:15:46.104000,2024-04-07 06:16:47.738,1,4.0,False,,False,True
240,0 days 02:19:01.227000,ALO,14,0 days 00:01:37.782000,29.0,3.0,,,0 days 00:00:35.509000,0 days 00:00:43.309000,0 days 00:00:18.964000,0 days 02:17:58.945000,0 days 02:18:42.254000,0 days 02:19:01.218000,,296.0,255.0,296.0,False,MEDIUM,16.0,True,Aston Martin,0 days 02:17:23.445000,2024-04-07 06:18:25.079,1,4.0,False,,False,True
241,0 days 02:20:38.870000,ALO,14,0 days 00:01:37.643000,30.0,3.0,,,0 days 00:00:35.337000,0 days 00:00:43.413000,0 days 00:00:18.893000,0 days 02:19:36.555000,0 days 02:20:19.968000,0 days 02:20:38.861000,,296.0,255.0,295.0,False,MEDIUM,17.0,True,Aston Martin,0 days 02:19:01.227000,2024-04-07 06:20:02.861,1,4.0,False,,False,True
242,0 days 02:22:16.321000,ALO,14,0 days 00:01:37.451000,31.0,3.0,,,0 days 00:00:35.308000,0 days 00:00:43.380000,0 days 00:00:18.763000,0 days 02:21:14.169000,0 days 02:21:57.549000,0 days 02:22:16.312000,280.0,296.0,255.0,295.0,False,MEDIUM,18.0,True,Aston Martin,0 days 02:20:38.870000,2024-04-07 06:21:40.504,1,4.0,False,,False,True
243,0 days 02:23:53.956000,ALO,14,0 days 00:01:37.635000,32.0,3.0,,,0 days 00:00:35.348000,0 days 00:00:43.380000,0 days 00:00:18.907000,0 days 02:22:51.660000,0 days 02:23:35.040000,0 days 02:23:53.947000,278.0,296.0,255.0,296.0,False,MEDIUM,19.0,True,Aston Martin,0 days 02:22:16.321000,2024-04-07 06:23:17.955,1,4.0,False,,False,True
244,0 days 02:25:33.750000,ALO,14,0 days 00:01:39.794000,33.0,3.0,,0 days 02:25:32.392000,0 days 00:00:35.389000,0 days 00:00:43.453000,0 days 00:00:20.952000,0 days 02:24:29.336000,0 days 02:25:12.789000,0 days 02:25:33.741000,280.0,297.0,,297.0,False,MEDIUM,20.0,True,Aston Martin,0 days 02:23:53.956000,2024-04-07 06:24:55.590,1,4.0,False,,False,False
245,0 days 02:27:28.793000,ALO,14,0 days 00:01:55.043000,34.0,4.0,0 days 02:25:55.488000,,0 days 00:00:54.167000,0 days 00:00:42.439000,0 days 00:00:18.437000,0 days 02:26:27.908000,0 days 02:27:10.347000,0 days 02:27:28.784000,279.0,299.0,258.0,295.0,False,HARD,1.0,True,Aston Martin,0 days 02:25:33.750000,2024-04-07 06:26:35.384,1,8.0,False,,False,False
246,0 days 02:29:04.564000,ALO,14,0 days 00:01:35.771000,35.0,4.0,,,0 days 00:00:34.693000,0 days 00:00:42.634000,0 days 00:00:18.444000,0 days 02:28:03.477000,0 days 02:28:46.111000,0 days 02:29:04.555000,280.0,298.0,257.0,297.0,True,HARD,2.0,True,Aston Martin,0 days 02:27:28.793000,2024-04-07 06:28:30.427,1,8.0,False,,False,True
247,0 days 02:30:39.917000,ALO,14,0 days 00:01:35.353000,36.0,4.0,,,0 days 00:00:34.613000,0 days 00:00:42.461000,0 days 00:00:18.279000,0 days 02:29:39.168000,0 days 02:30:21.629000,0 days 02:30:39.908000,278.0,298.0,259.0,296.0,True,HARD,3.0,True,Aston Martin,0 days 02:29:04.564000,2024-04-07 06:30:06.198,1,8.0,False,,False,True
248,0 days 02:32:15.298000,ALO,14,0 days 00:01:35.381000,37.0,4.0,,,0 days 00:00:34.542000,0 days 00:00:42.377000,0 days 00:00:18.462000,0 days 02:31:14.450000,0 days 02:31:56.827000,0 days 02:32:15.289000,280.0,299.0,258.0,298.0,False,HARD,4.0,True,Aston Martin,0 days 02:30:39.917000,2024-04-07 06:31:41.551,1,8.0,False,,False,True
249,0 days 02:33:50.785000,ALO,14,0 days 00:01:35.487000,38.0,4.0,,,0 days 00:00:34.657000,0 days 00:00:42.371000,0 days 00:00:18.459000,0 days 02:32:49.946000,0 days 02:33:32.317000,0 days 02:33:50.776000,279.0,300.0,257.0,298.0,False,HARD,5.0,True,Aston Martin,0 days 02:32:15.298000,2024-04-07 06:33:16.932,1,7.0,False,,False,True
250,0 days 02:35:26.755000,ALO,14,0 days 00:01:35.970000,39.0,4.0,,,0 days 00:00:34.824000,0 days 00:00:42.625000,0 days 00:00:18.521000,0 days 02:34:25.600000,0 days 02:35:08.225000,0 days 02:35:26.746000,278.0,300.0,256.0,298.0,False,HARD,6.0,True,Aston Martin,0 days 02:33:50.785000,2024-04-07 06:34:52.419,1,7.0,False,,False,True
251,0 days 02:37:02.563000,ALO,14,0 days 00:01:35.808000,40.0,4.0,,,0 days 00:00:34.714000,0 days 00:00:42.464000,0 days 00:00:18.630000,0 days 02:36:01.460000,0 days 02:36:43.924000,0 days 02:37:02.554000,280.0,299.0,257.0,297.0,False,HARD,7.0,True,Aston Martin,0 days 02:35:26.755000,2024-04-07 06:36:28.389,1,6.0,False,,False,True
252,0 days 02:38:38.137000,ALO,14,0 days 00:01:35.574000,41.0,4.0,,,0 days 00:00:34.409000,0 days 00:00:42.580000,0 days 00:00:18.585000,0 days 02:37:36.963000,0 days 02:38:19.543000,0 days 02:38:38.128000,279.0,298.0,257.0,296.0,False,HARD,8.0,True,Aston Martin,0 days 02:37:02.563000,2024-04-07 06:38:04.197,1,6.0,False,,False,True
253,0 days 02:40:15.429000,ALO,14,0 days 00:01:37.292000,42.0,4.0,,,0 days 00:00:34.560000,0 days 00:00:44.127000,0 days 00:00:18.605000,0 days 02:39:12.688000,0 days 02:39:56.815000,0 days 02:40:15.420000,281.0,298.0,257.0,297.0,False,HARD,9.0,True,Aston Martin,0 days 02:38:38.137000,2024-04-07 06:39:39.771,12,6.0,False,,False,True
254,0 days 02:41:51.521000,ALO,14,0 days 00:01:36.092000,43.0,4.0,,,0 days 00:00:34.687000,0 days 00:00:42.761000,0 days 00:00:18.644000,0 days 02:40:50.107000,0 days 02:41:32.868000,0 days 02:41:51.512000,280.0,298.0,258.0,296.0,False,HARD,10.0,True,Aston Martin,0 days 02:40:15.429000,2024-04-07 06:41:17.063,1,6.0,False,,False,True
255,0 days 02:43:27.136000,ALO,14,0 days 00:01:35.615000,44.0,4.0,,,0 days 00:00:34.544000,0 days 00:00:42.578000,0 days 00:00:18.493000,0 days 02:42:26.056000,0 days 02:43:08.634000,0 days 02:43:27.127000,281.0,299.0,258.0,296.0,False,HARD,11.0,True,Aston Martin,0 days 02:41:51.521000,2024-04-07 06:42:53.155,1,6.0,False,,False,True
256,0 days 02:45:02.772000,ALO,14,0 days 00:01:35.636000,45.0,4.0,,,0 days 00:00:34.420000,0 days 00:00:42.593000,0 days 00:00:18.623000,0 days 02:44:01.547000,0 days 02:44:44.140000,0 days 02:45:02.763000,280.0,298.0,256.0,297.0,False,HARD,12.0,True,Aston Martin,0 days 02:43:27.136000,2024-04-07 06:44:28.770,1,6.0,False,,False,True
257,0 days 02:46:38.599000,ALO,14,0 days 00:01:35.827000,46.0,4.0,,,0 days 00:00:34.625000,0 days 00:00:42.578000,0 days 00:00:18.624000,0 days 02:45:37.388000,0 days 02:46:19.966000,0 days 02:46:38.590000,281.0,299.0,258.0,297.0,False,HARD,13.0,True,Aston Martin,0 days 02:45:02.772000,2024-04-07 06:46:04.406,1,6.0,False,,False,True
258,0 days 02:48:14.461000,ALO,14,0 days 00:01:35.862000,47.0,4.0,,,0 days 00:00:34.693000,0 days 00:00:42.641000,0 days 00:00:18.528000,0 days 02:47:13.283000,0 days 02:47:55.924000,0 days 02:48:14.452000,282.0,298.0,258.0,299.0,False,HARD,14.0,True,Aston Martin,0 days 02:46:38.599000,2024-04-07 06:47:40.233,1,6.0,False,,False,True
259,0 days 02:49:50.322000,ALO,14,0 days 00:01:35.861000,48.0,4.0,,,0 days 00:00:34.490000,0 days 00:00:42.591000,0 days 00:00:18.780000,0 days 02:48:48.942000,0 days 02:49:31.533000,0 days 02:49:50.313000,283.0,299.0,257.0,287.0,False,HARD,15.0,True,Aston Martin,0 days 02:48:14.461000,2024-04-07 06:49:16.095,1,6.0,False,,False,True
260,0 days 02:51:26.153000,ALO,14,0 days 00:01:35.831000,49.0,4.0,,,0 days 00:00:34.375000,0 days 00:00:42.740000,0 days 00:00:18.716000,0 days 02:50:24.688000,0 days 02:51:07.428000,0 days 02:51:26.144000,282.0,300.0,259.0,286.0,False,HARD,16.0,True,Aston Martin,0 days 02:49:50.322000,2024-04-07 06:50:51.956,1,6.0,False,,False,True
261,0 days 02:53:02.161000,ALO,14,0 days 00:01:36.008000,50.0,4.0,,,0 days 00:00:34.511000,0 days 00:00:42.946000,0 days 00:00:18.551000,0 days 02:52:00.655000,0 days 02:52:43.601000,0 days 02:53:02.152000,,301.0,257.0,299.0,False,HARD,17.0,True,Aston Martin,0 days 02:51:26.153000,2024-04-07 06:52:27.787,1,6.0,False,,False,True
262,0 days 02:54:38.230000,ALO,14,0 days 00:01:36.069000,51.0,4.0,,,0 days 00:00:34.329000,0 days 00:00:42.862000,0 days 00:00:18.878000,0 days 02:53:36.481000,0 days 02:54:19.343000,0 days 02:54:38.221000,281.0,300.0,258.0,284.0,False,HARD,18.0,True,Aston Martin,0 days 02:53:02.161000,2024-04-07 06:54:03.795,1,6.0,False,,False,True
263,0 days 02:56:13.863000,ALO,14,0 days 00:01:35.633000,52.0,4.0,,,0 days 00:00:34.115000,0 days 00:00:42.651000,0 days 00:00:18.867000,0 days 02:55:12.336000,0 days 02:55:54.987000,0 days 02:56:13.854000,283.0,298.0,258.0,283.0,False,HARD,19.0,True,Aston Martin,0 days 02:54:38.230000,2024-04-07 06:55:39.864,1,6.0,False,,False,True
264,0 days 02:57:48.589000,ALO,14,0 days 00:01:34.726000,53.0,4.0,,,0 days 00:00:33.924000,0 days 00:00:42.332000,0 days 00:00:18.470000,0 days 02:56:47.778000,0 days 02:57:30.110000,0 days 02:57:48.580000,,300.0,258.0,300.0,True,HARD,20.0,True,Aston Martin,0 days 02:56:13.863000,2024-04-07 06:57:15.497,1,6.0,False,,False,True
265,0 days 01:05:05.135000,PIA,81,,1.0,1.0,,0 days 01:05:02.858000,,0 days 00:01:12.784000,0 days 00:00:33.312000,,0 days 01:04:31.878000,0 days 01:05:05.233000,275.0,212.0,,177.0,False,MEDIUM,1.0,True,McLaren,0 days 01:02:40.422000,2024-04-07 05:03:42.056,125,8.0,False,,False,False
266,0 days 01:33:39.401000,PIA,81,,2.0,2.0,0 days 01:31:23.095000,,,0 days 00:00:51.586000,0 days 00:00:44.538000,,0 days 01:32:54.918000,0 days 01:33:39.465000,259.0,232.0,71.0,167.0,False,MEDIUM,2.0,False,McLaren,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1,6.0,False,,False,False
267,0 days 01:36:19.331000,PIA,81,,3.0,2.0,,,0 days 00:01:37.585000,0 days 00:00:43.700000,0 days 00:00:18.776000,0 days 01:35:17.023000,0 days 01:36:00.671000,0 days 01:36:19.545000,279.0,296.0,253.0,298.0,False,MEDIUM,3.0,False,McLaren,0 days 01:33:39.401000,2024-04-07 05:34:41.035,1,6.0,False,,False,False
268,0 days 01:37:57.065000,PIA,81,0 days 00:01:37.734000,4.0,2.0,,,0 days 00:00:35.541000,0 days 00:00:43.643000,0 days 00:00:18.550000,0 days 01:36:54.927000,0 days 01:37:38.570000,0 days 01:37:57.120000,278.0,295.0,252.0,297.0,True,MEDIUM,4.0,False,McLaren,0 days 01:36:19.331000,2024-04-07 05:37:20.965,1,6.0,False,,False,True
269,0 days 01:39:34.696000,PIA,81,0 days 00:01:37.631000,5.0,2.0,,,0 days 00:00:35.214000,0 days 00:00:43.757000,0 days 00:00:18.660000,0 days 01:38:32.334000,0 days 01:39:16.091000,0 days 01:39:34.751000,,295.0,253.0,298.0,True,MEDIUM,5.0,False,McLaren,0 days 01:37:57.065000,2024-04-07 05:38:58.699,1,6.0,False,,False,True
270,0 days 01:41:12.837000,PIA,81,0 days 00:01:38.141000,6.0,2.0,,,0 days 00:00:35.443000,0 days 00:00:43.893000,0 days 00:00:18.805000,0 days 01:40:10.194000,0 days 01:40:54.087000,0 days 01:41:12.892000,277.0,297.0,251.0,293.0,False,MEDIUM,6.0,False,McLaren,0 days 01:39:34.696000,2024-04-07 05:40:36.330,1,6.0,False,,False,True
271,0 days 01:42:51.028000,PIA,81,0 days 00:01:38.191000,7.0,2.0,,,0 days 00:00:35.722000,0 days 00:00:43.803000,0 days 00:00:18.666000,0 days 01:41:48.614000,0 days 01:42:32.417000,0 days 01:42:51.083000,,296.0,253.0,297.0,False,MEDIUM,7.0,False,McLaren,0 days 01:41:12.837000,2024-04-07 05:42:14.471,1,6.0,False,,False,True
272,0 days 01:44:29.250000,PIA,81,0 days 00:01:38.222000,8.0,2.0,,,0 days 00:00:35.648000,0 days 00:00:43.759000,0 days 00:00:18.815000,0 days 01:43:26.731000,0 days 01:44:10.490000,0 days 01:44:29.305000,,298.0,251.0,300.0,False,MEDIUM,8.0,False,McLaren,0 days 01:42:51.028000,2024-04-07 05:43:52.662,1,6.0,False,,False,True
273,0 days 01:46:07.750000,PIA,81,0 days 00:01:38.500000,9.0,2.0,,,0 days 00:00:35.870000,0 days 00:00:43.822000,0 days 00:00:18.808000,0 days 01:45:05.175000,0 days 01:45:48.997000,0 days 01:46:07.805000,276.0,297.0,251.0,301.0,False,MEDIUM,9.0,False,McLaren,0 days 01:44:29.250000,2024-04-07 05:45:30.884,1,6.0,False,,False,True
274,0 days 01:47:46.761000,PIA,81,0 days 00:01:39.011000,10.0,2.0,,,0 days 00:00:36.082000,0 days 00:00:44.023000,0 days 00:00:18.906000,0 days 01:46:43.887000,0 days 01:47:27.910000,0 days 01:47:46.816000,,296.0,253.0,299.0,False,MEDIUM,10.0,False,McLaren,0 days 01:46:07.750000,2024-04-07 05:47:09.384,1,6.0,False,,False,True
275,0 days 01:49:26.006000,PIA,81,0 days 00:01:39.245000,11.0,2.0,,,0 days 00:00:36.199000,0 days 00:00:44.168000,0 days 00:00:18.878000,0 days 01:48:23.015000,0 days 01:49:07.183000,0 days 01:49:26.061000,,296.0,253.0,298.0,False,MEDIUM,11.0,False,McLaren,0 days 01:47:46.761000,2024-04-07 05:48:48.395,1,6.0,False,,False,True
276,0 days 01:51:07.089000,PIA,81,0 days 00:01:41.083000,12.0,2.0,,0 days 01:51:05.755000,0 days 00:00:35.769000,0 days 00:00:44.144000,0 days 00:00:21.170000,0 days 01:50:01.830000,0 days 01:50:45.974000,0 days 01:51:07.144000,,295.0,,296.0,False,MEDIUM,12.0,False,McLaren,0 days 01:49:26.006000,2024-04-07 05:50:27.640,1,6.0,False,,False,False
277,0 days 01:53:05.647000,PIA,81,0 days 00:01:58.558000,13.0,3.0,0 days 01:51:29.200000,,0 days 00:00:56.066000,0 days 00:00:43.820000,0 days 00:00:18.672000,0 days 01:52:03.210000,0 days 01:52:47.030000,0 days 01:53:05.702000,279.0,297.0,261.0,298.0,False,HARD,1.0,True,McLaren,0 days 01:51:07.089000,2024-04-07 05:52:08.723,1,11.0,False,,False,False
278,0 days 01:54:43.322000,PIA,81,0 days 00:01:37.675000,14.0,3.0,,,0 days 00:00:35.136000,0 days 00:00:43.763000,0 days 00:00:18.776000,0 days 01:53:40.838000,0 days 01:54:24.601000,0 days 01:54:43.377000,261.0,293.0,252.0,294.0,False,HARD,2.0,True,McLaren,0 days 01:53:05.647000,2024-04-07 05:54:07.281,1,9.0,False,,False,True
279,0 days 01:56:20.699000,PIA,81,0 days 00:01:37.377000,15.0,3.0,,,0 days 00:00:35.232000,0 days 00:00:43.413000,0 days 00:00:18.732000,0 days 01:55:18.609000,0 days 01:56:02.022000,0 days 01:56:20.754000,277.0,296.0,253.0,291.0,True,HARD,3.0,True,McLaren,0 days 01:54:43.322000,2024-04-07 05:55:44.956,1,9.0,False,,False,True
280,0 days 01:57:57.757000,PIA,81,0 days 00:01:37.058000,16.0,3.0,,,0 days 00:00:34.970000,0 days 00:00:43.432000,0 days 00:00:18.656000,0 days 01:56:55.724000,0 days 01:57:39.156000,0 days 01:57:57.812000,279.0,297.0,253.0,295.0,True,HARD,4.0,True,McLaren,0 days 01:56:20.699000,2024-04-07 05:57:22.333,1,9.0,False,,False,True
281,0 days 01:59:34.504000,PIA,81,0 days 00:01:36.747000,17.0,3.0,,,0 days 00:00:35.099000,0 days 00:00:43.051000,0 days 00:00:18.597000,0 days 01:58:32.911000,0 days 01:59:15.962000,0 days 01:59:34.559000,,297.0,253.0,299.0,True,HARD,5.0,True,McLaren,0 days 01:57:57.757000,2024-04-07 05:58:59.391,1,9.0,False,,False,True
282,0 days 02:01:11.326000,PIA,81,0 days 00:01:36.822000,18.0,3.0,,,0 days 00:00:35.010000,0 days 00:00:43.236000,0 days 00:00:18.576000,0 days 02:00:09.569000,0 days 02:00:52.805000,0 days 02:01:11.381000,280.0,298.0,252.0,298.0,False,HARD,6.0,True,McLaren,0 days 01:59:34.504000,2024-04-07 06:00:36.138,1,9.0,False,,False,True
283,0 days 02:02:48.108000,PIA,81,0 days 00:01:36.782000,19.0,3.0,,,0 days 00:00:35.051000,0 days 00:00:43.143000,0 days 00:00:18.588000,0 days 02:01:46.432000,0 days 02:02:29.575000,0 days 02:02:48.163000,,299.0,253.0,300.0,False,HARD,7.0,True,McLaren,0 days 02:01:11.326000,2024-04-07 06:02:12.960,1,9.0,False,,False,True
284,0 days 02:04:25.092000,PIA,81,0 days 00:01:36.984000,20.0,3.0,,,0 days 00:00:35.098000,0 days 00:00:43.326000,0 days 00:00:18.560000,0 days 02:03:23.261000,0 days 02:04:06.587000,0 days 02:04:25.147000,279.0,298.0,253.0,299.0,False,HARD,8.0,True,McLaren,0 days 02:02:48.108000,2024-04-07 06:03:49.742,1,9.0,False,,False,True
285,0 days 02:06:02.508000,PIA,81,0 days 00:01:37.416000,21.0,3.0,,,0 days 00:00:35.276000,0 days 00:00:43.470000,0 days 00:00:18.670000,0 days 02:05:00.423000,0 days 02:05:43.893000,0 days 02:06:02.563000,,298.0,254.0,300.0,False,HARD,9.0,True,McLaren,0 days 02:04:25.092000,2024-04-07 06:05:26.726,1,9.0,False,,False,True
286,0 days 02:07:41.133000,PIA,81,0 days 00:01:38.625000,22.0,3.0,,,0 days 00:00:35.613000,0 days 00:00:44.097000,0 days 00:00:18.915000,0 days 02:06:38.176000,0 days 02:07:22.273000,0 days 02:07:41.188000,278.0,300.0,255.0,304.0,False,HARD,10.0,True,McLaren,0 days 02:06:02.508000,2024-04-07 06:07:04.142,1,9.0,False,,False,True
287,0 days 02:09:20.052000,PIA,81,0 days 00:01:38.919000,23.0,3.0,,,0 days 00:00:35.757000,0 days 00:00:43.971000,0 days 00:00:19.191000,0 days 02:08:16.945000,0 days 02:09:00.916000,0 days 02:09:20.107000,277.0,301.0,255.0,303.0,False,HARD,11.0,True,McLaren,0 days 02:07:41.133000,2024-04-07 06:08:42.767,1,7.0,False,,False,True
288,0 days 02:10:57.227000,PIA,81,0 days 00:01:37.175000,24.0,3.0,,,0 days 00:00:35.019000,0 days 00:00:43.461000,0 days 00:00:18.695000,0 days 02:09:55.126000,0 days 02:10:38.587000,0 days 02:10:57.282000,280.0,296.0,254.0,297.0,False,HARD,12.0,True,McLaren,0 days 02:09:20.052000,2024-04-07 06:10:21.686,1,7.0,False,,False,True
289,0 days 02:12:35.003000,PIA,81,0 days 00:01:37.776000,25.0,3.0,,,0 days 00:00:35.295000,0 days 00:00:43.689000,0 days 00:00:18.792000,0 days 02:11:32.577000,0 days 02:12:16.266000,0 days 02:12:35.058000,279.0,297.0,253.0,297.0,False,HARD,13.0,True,McLaren,0 days 02:10:57.227000,2024-04-07 06:11:58.861,1,7.0,False,,False,True
290,0 days 02:14:12.367000,PIA,81,0 days 00:01:37.364000,26.0,3.0,,,0 days 00:00:35.168000,0 days 00:00:43.409000,0 days 00:00:18.787000,0 days 02:13:10.226000,0 days 02:13:53.635000,0 days 02:14:12.422000,280.0,297.0,253.0,298.0,False,HARD,14.0,True,McLaren,0 days 02:12:35.003000,2024-04-07 06:13:36.637,1,7.0,False,,False,True
291,0 days 02:15:49.756000,PIA,81,0 days 00:01:37.389000,27.0,3.0,,,0 days 00:00:35.266000,0 days 00:00:43.409000,0 days 00:00:18.714000,0 days 02:14:47.688000,0 days 02:15:31.097000,0 days 02:15:49.811000,,298.0,254.0,297.0,False,HARD,15.0,True,McLaren,0 days 02:14:12.367000,2024-04-07 06:15:14.001,1,5.0,False,,False,True
292,0 days 02:17:27.194000,PIA,81,0 days 00:01:37.438000,28.0,3.0,,,0 days 00:00:35.217000,0 days 00:00:43.536000,0 days 00:00:18.685000,0 days 02:16:25.028000,0 days 02:17:08.564000,0 days 02:17:27.249000,279.0,298.0,253.0,298.0,False,HARD,16.0,True,McLaren,0 days 02:15:49.756000,2024-04-07 06:16:51.390,1,5.0,False,,False,True
293,0 days 02:19:04.965000,PIA,81,0 days 00:01:37.771000,29.0,3.0,,,0 days 00:00:35.343000,0 days 00:00:43.399000,0 days 00:00:19.029000,0 days 02:18:02.592000,0 days 02:18:45.991000,0 days 02:19:05.020000,,296.0,252.0,297.0,False,HARD,17.0,True,McLaren,0 days 02:17:27.194000,2024-04-07 06:18:28.828,1,5.0,False,,False,True
294,0 days 02:20:42.911000,PIA,81,0 days 00:01:37.946000,30.0,3.0,,,0 days 00:00:35.300000,0 days 00:00:43.394000,0 days 00:00:19.252000,0 days 02:19:40.320000,0 days 02:20:23.714000,0 days 02:20:42.966000,280.0,298.0,249.0,297.0,False,HARD,18.0,True,McLaren,0 days 02:19:04.965000,2024-04-07 06:20:06.599,1,5.0,True,TRACK LIMITS AT TURN 17 LAP 30 ,False,True
295,0 days 02:22:20.756000,PIA,81,0 days 00:01:37.845000,31.0,3.0,,,0 days 00:00:35.356000,0 days 00:00:43.595000,0 days 00:00:18.894000,0 days 02:21:18.322000,0 days 02:22:01.917000,0 days 02:22:20.811000,279.0,297.0,254.0,296.0,False,HARD,19.0,True,McLaren,0 days 02:20:42.911000,2024-04-07 06:21:44.545,1,5.0,False,,False,True
296,0 days 02:24:00.238000,PIA,81,0 days 00:01:39.482000,32.0,3.0,,0 days 02:23:59.153000,0 days 00:00:35.221000,0 days 00:00:43.456000,0 days 00:00:20.805000,0 days 02:22:56.032000,0 days 02:23:39.488000,0 days 02:24:00.293000,280.0,296.0,,297.0,False,HARD,20.0,True,McLaren,0 days 02:22:20.756000,2024-04-07 06:23:22.390,1,6.0,False,,False,False
297,0 days 02:25:55.731000,PIA,81,0 days 00:01:55.493000,33.0,4.0,0 days 02:24:21.799000,,0 days 00:00:54.288000,0 days 00:00:42.571000,0 days 00:00:18.634000,0 days 02:24:54.581000,0 days 02:25:37.152000,0 days 02:25:55.786000,280.0,295.0,254.0,295.0,False,HARD,1.0,True,McLaren,0 days 02:24:00.238000,2024-04-07 06:25:01.872,1,9.0,False,,False,False
298,0 days 02:27:30.986000,PIA,81,0 days 00:01:35.255000,34.0,4.0,,,0 days 00:00:34.409000,0 days 00:00:42.365000,0 days 00:00:18.481000,0 days 02:26:30.195000,0 days 02:27:12.560000,0 days 02:27:31.041000,282.0,300.0,256.0,299.0,True,HARD,2.0,True,McLaren,0 days 02:25:55.731000,2024-04-07 06:26:57.365,1,9.0,False,,False,True
299,0 days 02:29:05.788000,PIA,81,0 days 00:01:34.802000,35.0,4.0,,,0 days 00:00:34.135000,0 days 00:00:42.289000,0 days 00:00:18.378000,0 days 02:28:05.176000,0 days 02:28:47.465000,0 days 02:29:05.843000,281.0,301.0,257.0,298.0,True,HARD,3.0,True,McLaren,0 days 02:27:30.986000,2024-04-07 06:28:32.620,1,9.0,False,,False,True
300,0 days 02:30:40.916000,PIA,81,0 days 00:01:35.128000,36.0,4.0,,,0 days 00:00:34.246000,0 days 00:00:42.444000,0 days 00:00:18.438000,0 days 02:29:40.089000,0 days 02:30:22.533000,0 days 02:30:40.971000,282.0,301.0,260.0,301.0,False,HARD,4.0,True,McLaren,0 days 02:29:05.788000,2024-04-07 06:30:07.422,1,9.0,False,,False,True
301,0 days 02:32:16.316000,PIA,81,0 days 00:01:35.400000,37.0,4.0,,,0 days 00:00:34.278000,0 days 00:00:42.601000,0 days 00:00:18.521000,0 days 02:31:15.249000,0 days 02:31:57.850000,0 days 02:32:16.371000,,302.0,261.0,304.0,False,HARD,5.0,True,McLaren,0 days 02:30:40.916000,2024-04-07 06:31:42.550,1,9.0,False,,False,True
302,0 days 02:33:51.583000,PIA,81,0 days 00:01:35.267000,38.0,4.0,,,0 days 00:00:34.347000,0 days 00:00:42.482000,0 days 00:00:18.438000,0 days 02:32:50.718000,0 days 02:33:33.200000,0 days 02:33:51.638000,,303.0,260.0,303.0,False,HARD,6.0,True,McLaren,0 days 02:32:16.316000,2024-04-07 06:33:17.950,1,8.0,False,,False,True
